scheme,village,month,month_lab,period_recent,period_base,variable,mean_recent,mean_base,delta,pct_change,p_welch,hedges_g,ci_low,ci_high,n_recent,n_base
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,tmin_c,15.2262521759064,14.6758308725986,0.550421303307788,3.75052907113754,0.129187415087025,0.966793508668154,-0.0198177420777259,1.10314585523393,5,5
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,rh_mean,88.7172179085694,88.6091805330623,0.108037375507024,0.121925713404733,0.860179380969706,0.104291979124429,-0.917070416040847,1.15256361735028,5,5
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,vpd_kpa,0.267730420358724,0.267515877179691,0.000214543179033244,0.0801982974973614,0.989029142545936,0.00810376913600315,-0.0258846880472046,0.0256249102510063,5,5
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,ssrd_MJ_day,1.10691452409235e-05,1.21428085986432e-05,-1.0736633577197e-06,-8.84196888222107,0.676244184067573,-0.248142179990018,-5.50144543425672e-06,2.91719340588752e-06,5,5
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,6,Jun,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,tmean_c,17.1525579527255,17.3947887373188,-0.24223078459325,-1.39254801108086,0.537880626779555,-0.367636069333231,-0.877197493102235,0.448382163240819,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,tmax_c,20.7861761815682,21.3276219185224,-0.541445736954159,-2.53870656101574,0.208851541181302,-0.78126154362087,-1.1973335249106,0.166715357168397,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,tmin_c,14.2450319646687,14.2278064471005,0.017225517568292,0.12106938362099,0.970947163964484,0.0215992237855148,-0.768698272321682,0.835127526491668,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,rh_mean,88.7843716543668,87.7663338608138,1.01803779355299,1.15994111724829,0.192980200026115,0.827689215596191,-0.334782001613775,2.18428519460114,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,vpd_kpa,0.249463167965945,0.278394661286161,-0.028931493320216,-10.3922586685229,0.138067138552113,-0.946092571159368,-0.0589666557584278,0.000114426667481953,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,ssrd_MJ_day,1.02401248992473e-05,7.38720723965375e-06,2.85291765959354e-06,38.6197052152453,0.521631118151133,0.391777249921029,-3.89695022417862e-06,1.11032385951282e-05,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,tmean_c,17.1525579527255,17.1805133094802,-0.0279553567546635,-0.162715491970999,0.932120346890151,-0.0504266948244888,-0.591786543262181,0.54396887654983,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,tmax_c,20.7861761815682,21.1654417849027,-0.379265603334478,-1.79190969500579,0.349174600105228,-0.569036763128993,-1.0366704353905,0.234400214103497,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,tmin_c,14.2450319646687,14.0975869956149,0.147444969053893,1.04588798848879,0.646323235310512,0.272732699201872,-0.37042788052908,0.680138703971092,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,rh_mean,88.7843716543668,87.7601399320336,1.02423172233318,1.16708077622302,0.099322165526534,1.06637764692167,0.160109218517661,2.07374180963543,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,vpd_kpa,0.249463167965945,0.279656361696037,-0.0301931937300925,-10.7965338413828,0.121389939663632,-0.99476068706533,-0.0646181023944586,-0.00379809906926494,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,ssrd_MJ_day,1.02401248992473e-05,1.07537490179939e-05,-5.13624118746562e-07,-4.77623308752263,0.927754131029469,-0.0534505634342532,-9.93426014312419e-06,9.12627099063414e-06,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,tmean_c,17.1525579527255,17.1613820465106,-0.00882409378510829,-0.0514183167835394,0.976144140755097,-0.0179232680849962,-0.465138686032681,0.477578597301768,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,tmax_c,20.7861761815682,20.9251050087144,-0.138928827146149,-0.663933715449892,0.684015935728352,-0.24448315682888,-0.702667763474436,0.42428727870632,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,tmin_c,14.2450319646687,14.1625903529586,0.0824416117101166,0.582108284258141,0.76904923538964,0.175601520691548,-0.361195209724628,0.572338449251694,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,rh_mean,88.7843716543668,88.4255517118703,0.358819942496552,0.405787620829042,0.560256120034814,0.34788806788803,-0.612954268382812,1.44489258322867,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,vpd_kpa,0.249463167965945,0.260306470618915,-0.0108433026529702,-4.165590900291,0.48006676061264,-0.423378611031177,-0.0359794342962273,0.0127715861677634,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,ssrd_MJ_day,1.02401248992473e-05,1.33618733581671e-05,-3.12174845891984e-06,-23.363104672832,0.475729998757285,-0.441754545018931,-9.18241444978722e-06,4.85101400020401e-06,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,7,Jul,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,tmean_c,17.4588908582876,17.5423163587617,-0.0834255004740889,-0.475567187182901,0.779919767059247,-0.165126659791307,-0.579256274330444,0.460902735579746,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,tmax_c,21.5712550307942,21.5573527362707,0.0139022945234224,0.0644898039824318,0.968478080351376,0.023403173261063,-0.538632659770541,0.665125230695215,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,tmin_c,14.2352226614946,14.3137776052164,-0.0785549437218762,-0.548806512777228,0.812667859669073,-0.143094165200358,-0.586280396150207,0.449338084546457,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,rh_mean,86.8020532633036,86.3681381523681,0.433915110935544,0.50240183500314,0.518568918334508,0.386917778652931,-0.767443618369549,1.46078326599263,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,vpd_kpa,0.303211044770849,0.31708682882482,-0.0138757840539715,-4.37602031765167,0.441287413032768,-0.47156680424998,-0.0397931101841408,0.0186189257274451,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,ssrd_MJ_day,6.69788860693264e-06,1.024205639487e-05,-3.54416778793734e-06,-34.6040643723905,0.270279956966107,-0.692759813967509,-8.37473164735457e-06,2.00475561765953e-06,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,tmean_c,17.4588908582876,17.4546445835383,0.00424627474936301,0.0243274775893617,0.988249455476463,0.00868519107518327,-0.4788602854138,0.498028642537415,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,tmax_c,21.5712550307942,21.4419152454695,0.129339785324699,0.603210039047365,0.720193419093945,0.213320381312838,-0.49676679579426,0.71975866432406,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,tmin_c,14.2352226614946,14.3519005679906,-0.116677906496028,-0.812978782449604,0.734652683752455,-0.203762027210228,-0.649641180730746,0.466504330458121,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,rh_mean,86.8020532633036,87.4464724881839,-0.644419224880267,-0.736929925866756,0.429694082412165,-0.481007887607044,-1.93475824676819,0.728202639996469,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,vpd_kpa,0.303211044770849,0.292190299691814,0.0110207450790349,3.77176966198365,0.626526205823782,0.295518931442421,-0.0279570626639739,0.0470940638610483,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,ssrd_MJ_day,6.69788860693264e-06,7.89608778653887e-06,-1.19819917960623e-06,-15.1745929376432,0.795643699312628,-0.15352003922297,-8.53061046513534e-06,6.81990974686334e-06,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,tmean_c,17.4588908582876,17.009636186621,0.449254671666679,2.64117742870976,0.160673113301258,0.883487314980333,-0.0503068124933215,0.958638281589223,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,tmax_c,21.5712550307942,21.0405096217373,0.530745409056827,2.52249312682286,0.0774529275860754,1.15682806305943,0.0541680958880334,0.996620063211894,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,tmin_c,14.2352226614946,13.7132933363741,0.52192932512043,3.80601006861005,0.24070360765029,0.724129546740665,-0.195502200949375,1.28508975754644,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,rh_mean,86.8020532633036,87.1694194618707,-0.367366198567055,-0.421439308458108,0.608437995170633,-0.306085032333782,-1.54142525929127,0.808236605328364,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,vpd_kpa,0.303211044770849,0.290194227930512,0.0130168168403368,4.4855533251522,0.349406152784245,0.571645414821183,-0.00835809618751836,0.0350684781869867,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,ssrd_MJ_day,6.69788860693264e-06,1.0019118294983e-05,-3.32122968805033e-06,-33.1489217939809,0.323730375746423,-0.605856924317778,-8.27680102238033e-06,2.65538734537906e-06,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,8,Aug,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,tmean_c,18.127902826147,18.2561263744075,-0.1282235482605,-0.702359008865382,0.738360971762933,-0.197662380174277,-0.777409828251326,0.518975492119775,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,tmax_c,22.3721152074116,22.6241043286834,-0.251989121271855,-1.1138081650038,0.615628531867392,-0.298388446621722,-1.11527932493678,0.55552761487543,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,tmin_c,14.625938834975,14.587372496463,0.0385663385120374,0.264381666550221,0.911855849831073,0.0661027038472188,-0.534910500235574,0.599388473705138,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,rh_mean,85.1485888863397,84.4653622697456,0.683226616594055,0.808883781747276,0.51162895364306,0.400582819677422,-0.769353974338355,2.54600236078468,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,vpd_kpa,0.358596358530861,0.383599109547001,-0.0250027510161391,-6.51793770993507,0.454791576415965,-0.459156097046736,-0.083382955503262,0.0214549854835793,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,ssrd_MJ_day,-2.88948899646672e-06,-8.06039139311477e-08,-2.80888508253557e-06,3484.79986336015,0.290055114346218,-0.682693546547221,-6.9814986236494e-06,1.18994497429485e-06,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,tmean_c,18.127902826147,18.3164944339285,-0.188591607781451,-1.02962719455811,0.556108310280482,-0.358096585806493,-0.762940272931949,0.293143554658704,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,tmax_c,22.3721152074116,22.7174671380922,-0.345351930680636,-1.52020438097853,0.376695061879665,-0.550841065568933,-1.01606879562212,0.252095795368628,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,tmin_c,14.625938834975,14.7901579612938,-0.164219126318802,-1.11032706174313,0.645207270052262,-0.276865654757955,-0.814247307873889,0.408550119835719,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,rh_mean,85.1485888863397,85.457003339849,-0.308414453509343,-0.360900150316326,0.600699057332489,-0.311263959936414,-1.35043803880987,0.705912090710962,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,vpd_kpa,0.358596358530861,0.36365560749608,-0.00505924896521853,-1.39121984122658,0.774330834502599,-0.169476667213034,-0.0330478646166081,0.0257953999444243,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,ssrd_MJ_day,-2.88948899646672e-06,1.91140525480136e-06,-4.80089425126808e-06,-251.170924596364,0.118534211957455,-1.02051472912073,-9.59072645931439e-06,4.30007205202492e-08,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,tmean_c,18.127902826147,17.8810816532101,0.246821172936901,1.38034811161768,0.475695014152953,0.431310378184366,-0.352770404957453,0.792305819792233,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,tmax_c,22.3721152074116,21.9706800782089,0.401435129202657,1.82714020582736,0.382620138772574,0.528543880093819,-0.357557567708383,1.11303516231102,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,tmin_c,14.625938834975,14.4939345800603,0.13200425491468,0.910755145095531,0.721554460714062,0.212382309524514,-0.489480225134899,0.751230539315511,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,rh_mean,85.1485888863397,86.1498936577037,-1.00130477136408,-1.16228207470867,0.329972154998193,-0.608830707111429,-2.56130659875733,0.719201129358394,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,vpd_kpa,0.358596358530861,0.331272610036956,0.0273237484939053,8.2481158013206,0.373708562603417,0.550031094119898,-0.0240498301259166,0.0734311809848116,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,ssrd_MJ_day,-2.88948899646672e-06,2.849324882377e-06,-5.73881387884371e-06,-201.409601072104,0.119026172048198,-0.997455231825495,-1.15224202158047e-05,7.45174350118055e-09,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,9,Sep,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,tmean_c,19.9544836762551,20.3276775722569,-0.373193896001801,-1.83589047334721,0.413435354988671,-0.507042110598326,-1.1098627358621,0.36502114128269,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,tmax_c,24.5165367960749,25.2687859575748,-0.752249161499915,-2.97698972464648,0.129992289518629,-0.964284056802933,-1.54079908280446,0.0143981002465964,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,tmin_c,16.2301462845091,16.2933018505212,-0.0631555660120569,-0.387616743318585,0.913852208517046,-0.0646629023511198,-1.06123081288073,0.915554656040996,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,rh_mean,83.6131860695624,81.8234700678857,1.78971600167665,2.18728929510298,0.185626625519071,0.838293178842484,-0.284981615355888,3.89242157169504,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,vpd_kpa,0.446658670250754,0.518254475562215,-0.0715958053114607,-13.8147973027714,0.123391984344417,-1.05705603274761,-0.140036720463111,-0.00404913911279354,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,ssrd_MJ_day,3.80244559682718e-06,2.90842353975872e-06,8.94022057068461e-07,30.7390600043977,0.795689292496819,0.154567301423923,-5.10700345294329e-06,6.11112775862469e-06,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,tmean_c,19.9544836762551,20.0436184083794,-0.0891347321243607,-0.444703797030466,0.837328967415615,-0.123657181637754,-0.856253395470893,0.6100920472802,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,tmax_c,24.5165367960749,24.7725427380687,-0.256005941993852,-1.03342617954369,0.499901988164187,-0.407666544309476,-0.90443086479162,0.348536436265692,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,tmin_c,16.2301462845091,16.2352007497202,-0.00505446521106023,-0.0311327546174466,0.992928374148982,-0.00531594989215118,-0.9949085992244,0.951390047239597,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,rh_mean,83.6131860695624,83.119383973944,0.493802095618364,0.594087771118659,0.628958179930988,0.286981540283254,-1.26458318497555,2.15844318827631,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,vpd_kpa,0.446658670250754,0.472868794731269,-0.0262101244805149,-5.54279004505046,0.388984761775658,-0.530267814812989,-0.0695966951689668,0.0260545308408912,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,ssrd_MJ_day,3.80244559682718e-06,1.33987644756072e-06,2.46256914926646e-06,183.790763226686,0.401404358416119,0.510191316855548,-2.33190089466229e-06,7.4760277767433e-06,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,tmean_c,19.9544836762551,19.2674437894432,0.687039886811832,3.56580714245169,0.16622016779389,0.903901272903631,-0.0834534259720753,1.4511369436706,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,tmax_c,24.5165367960749,23.6943602032481,0.822176592826828,3.46992527240353,0.0684581881756003,1.2144746778273,0.105064686457286,1.48380180724462,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,tmin_c,16.2301462845091,15.629614385638,0.600531898871139,3.84226945114505,0.352299961934203,0.570680963215282,-0.4723257912058,1.68598314778708,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,rh_mean,83.6131860695624,84.103554450213,-0.490368380650679,-0.583053099070817,0.640313192193808,-0.277448340868641,-2.21402582543743,1.30112280337493,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,vpd_kpa,0.446658670250754,0.416340946747827,0.0303177235029273,7.28194614047664,0.296047044119676,0.650841082313055,-0.0166337845229927,0.0743571460497375,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,ssrd_MJ_day,3.80244559682718e-06,1.63917644579347e-06,2.16326915103372e-06,131.972928026461,0.472899679633709,0.433920843959561,-2.23019395934149e-06,7.44036427302971e-06,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,10,Oct,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,tmean_c,21.7540221334341,21.8474739088146,-0.0934517753805082,-0.427746364502141,0.735314739160169,-0.202246292744496,-0.565835884146207,0.355374743334419,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,tmax_c,26.5550012825935,26.90451280409,-0.34951152149646,-1.29908139962054,0.235644737553485,-0.745393754500801,-0.785951711424133,0.156689428119872,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,tmin_c,18.0825340726156,17.9222670108036,0.16026706181205,0.894234315979338,0.755477326083791,0.185756062695775,-0.705923981509788,1.00756303652075,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,rh_mean,81.8102653944962,81.2990866776632,0.511178716833001,0.628763172776758,0.788870045393436,0.158360638467931,-2.7195584216692,3.94514602436269,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,vpd_kpa,0.553229033657306,0.580954273480058,-0.027725239822752,-4.77236179995218,0.641027641974471,-0.277933331953726,-0.127839183068707,0.0714251734449168,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,ssrd_MJ_day,3.11257823064849e-06,6.80374374731975e-06,-3.69116551667126e-06,-54.2519773488728,0.143894700155151,-0.955733880627842,-7.19730494117986e-06,4.82748951148382e-07,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,tmean_c,21.7540221334341,21.5211013549904,0.232920778443685,1.08229023506585,0.45766139392554,0.446974650314752,-0.29802557910851,0.730718530229307,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,tmax_c,26.5550012825935,26.2243468462419,0.330654436351619,1.26086814779528,0.361162446319102,0.567736127882727,-0.305299317758935,0.825240543537778,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,tmin_c,18.0825340726156,18.070391146997,0.012142925618658,0.067197912429671,0.981506440563254,0.0137423414498901,-0.858172538607825,0.844449136694472,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,rh_mean,81.8102653944962,84.5877268091449,-2.77746141464871,-3.28352766934557,0.233112291789853,-0.745906478944275,-6.40826289023129,1.06262646158372,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,vpd_kpa,0.553229033657306,0.468228362653619,0.0850006710036866,18.1536783722278,0.252335323236541,0.719939618197183,-0.0338416804058493,0.198461513981023,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,ssrd_MJ_day,3.11257823064849e-06,4.00111393980475e-06,-8.88535709156264e-07,-22.2072083555717,0.722394519629807,-0.213005967601692,-4.79202138492576e-06,3.55949855257313e-06,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
idw4,Sarahandrano,11,Nov,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
